,pairs1,pairs2,residual,Pvalue,correlation,pairs1_name,pairs2_name,pairs1_industry,pairs2_industry
770,000876.XSHE,600837.XSHG,-3.53480137421,0.0294325216445,0.950142238266,新希望,海通证券,农副食品加工业,资本市场服务
771,000876.XSHE,600909.XSHG,-4.11887160213,0.00482525272451,0.96838037388,新希望,华安证券,农副食品加工业,资本市场服务
772,000876.XSHE,600958.XSHG,-3.41428382252,0.0407885644467,0.937080565036,新希望,东方证券,农副食品加工业,资本市场服务
773,000876.XSHE,600959.XSHG,-3.58964551836,0.0252336191682,0.913840363339,新希望,江苏有线,农副食品加工业,电信、广播电视和卫星传输服务
774,000876.XSHE,600999.XSHG,-3.65621933143,0.0208387573674,0.956441280208,新希望,招商证券,农副食品加工业,资本市场服务
775,000876.XSHE,601211.XSHG,-3.65546276838,0.0208847030202,0.943116689721,新希望,国泰君安,农副食品加工业,资本市场服务
776,000876.XSHE,601360.XSHG,-4.59811814488,0.00084099693098,0.872718987339,新希望,三六零,农副食品加工业,互联网和相关服务
777,000876.XSHE,601788.XSHG,-3.94026739855,0.00872069652375,0.941512741701,新希望,光大证券,农副食品加工业,资本市场服务
778,000876.XSHE,601881.XSHG,-3.34027377778,0.0494307846292,0.939290646157,新希望,中国银河,农副食品加工业,资本市场服务
779,000876.XSHE,601958.XSHG,-3.53003527719,0.0298241010768,0.875822915908,新希望,金钼股份,农副食品加工业,有色金属矿采选业
780,000895.XSHE,002024.XSHE,-3.42625635078,0.0395167611907,0.618707812305,双汇发展,苏宁易购,农副食品加工业,零售业
781,000895.XSHE,002304.XSHE,-3.41485856172,0.0407267391536,0.716899416141,双汇发展,洋河股份,农副食品加工业,酒、饮料和精制茶制造业
782,000895.XSHE,600104.XSHG,-4.02933171246,0.00651909866276,0.752164411741,双汇发展,上汽集团,农副食品加工业,汽车制造业
783,000895.XSHE,600115.XSHG,-3.40859223149,0.0414050605671,0.626242874597,双汇发展,东方航空,农副食品加工业,航空运输业
784,000895.XSHE,600516.XSHG,-3.49357691984,0.032969043649,0.603920733097,双汇发展,方大炭素,农副食品加工业,非金属矿物制品业
785,000895.XSHE,600519.XSHG,-4.39566869474,0.00180804956877,0.823299794966,双汇发展,贵州茅台,农副食品加工业,酒、饮料和精制茶制造业
786,000895.XSHE,600690.XSHG,-3.3701333025,0.0457777255963,0.823371578621,双汇发展,青岛海尔,农副食品加工业,电气机械和器材制造业
787,000895.XSHE,600977.XSHG,-3.5749754408,0.0263029278817,0.650548090427,双汇发展,中国电影,农副食品加工业,广播、电视、电影和影视录音制作业
788,000895.XSHE,601228.XSHG,-3.47315836042,0.0348501810775,0.6101480273,双汇发展,广州港,农副食品加工业,水上运输业
789,000895.XSHE,601607.XSHG,-3.37499811961,0.0452042908381,0.639466026807,双汇发展,上海医药,农副食品加工业,零售业
790,000895.XSHE,601727.XSHG,-4.1009868589,0.00512752394012,0.622855865099,双汇发展,上海电气,农副食品加工业,通用设备制造业
791,000898.XSHE,002142.XSHE,-3.40505231266,0.0417924042987,0.680064670575,鞍钢股份,宁波银行,黑色金属冶炼和压延加工业,货币金融服务
792,000898.XSHE,600926.XSHG,-3.60230495965,0.0243411626526,0.753634031171,鞍钢股份,杭州银行,黑色金属冶炼和压延加工业,货币金融服务
793,000898.XSHE,601006.XSHG,-3.37525252985,0.0451744671958,0.68956032423,鞍钢股份,大秦铁路,黑色金属冶炼和压延加工业,铁路运输业
794,000898.XSHE,601166.XSHG,-3.63320880025,0.0222761163881,0.733538914954,鞍钢股份,兴业银行,黑色金属冶炼和压延加工业,货币金融服务
795,000898.XSHE,601328.XSHG,-3.5078632118,0.0317046693159,0.698609425555,鞍钢股份,交通银行,黑色金属冶炼和压延加工业,货币金融服务
796,000898.XSHE,601800.XSHG,-3.85921004626,0.0112817907947,0.712177982633,鞍钢股份,中国交建,黑色金属冶炼和压延加工业,土木工程建筑业
797,000898.XSHE,601818.XSHG,-3.41168767168,0.0410688134791,0.692811585429,鞍钢股份,光大银行,黑色金属冶炼和压延加工业,货币金融服务
798,000898.XSHE,601939.XSHG,-3.77491768912,0.0146356520801,0.766259513778,鞍钢股份,建设银行,黑色金属冶炼和压延加工业,货币金融服务
799,000898.XSHE,601988.XSHG,-3.65040560801,0.021194088561,0.737911123397,鞍钢股份,中国银行,黑色金属冶炼和压延加工业,货币金融服务
800,000938.XSHE,002602.XSHE,-3.76762038997,0.0149637355875,0.639794539006,紫光股份,世纪华通,计算机、通信和其他电子设备制造业,汽车制造业
801,000938.XSHE,002624.XSHE,-3.38012164866,0.0446068156015,0.645485637478,紫光股份,完美世界,计算机、通信和其他电子设备制造业,互联网和相关服务
802,000938.XSHE,300024.XSHE,-3.65497437892,0.0209144093789,0.804136289006,紫光股份,机器人,计算机、通信和其他电子设备制造业,通用设备制造业
803,000938.XSHE,300070.XSHE,-3.53186244442,0.0296734599729,0.680128432501,紫光股份,碧水源,计算机、通信和其他电子设备制造业,生态保护和环境治理业
804,000938.XSHE,600038.XSHG,-3.42702377938,0.0394363853811,0.753581271446,紫光股份,中直股份,计算机、通信和其他电子设备制造业,铁路、船舶、航空航天和其他运输设备制造业
805,000938.XSHE,600535.XSHG,-3.52400577745,0.0303258410212,0.718905954871,紫光股份,天士力,计算机、通信和其他电子设备制造业,医药制造业
806,000938.XSHE,601877.XSHG,-3.95302917553,0.00836889287999,0.736614630506,紫光股份,正泰电器,计算机、通信和其他电子设备制造业,电气机械和器材制造业
807,000959.XSHE,002007.XSHE,-3.49621539864,0.0327323627744,-0.826438274151,首钢股份,华兰生物,黑色金属冶炼和压延加工业,医药制造业
808,000959.XSHE,300015.XSHE,-3.89051255289,0.0102224409254,-0.910810428851,首钢股份,爱尔眼科,黑色金属冶炼和压延加工业,卫生
809,000959.XSHE,601600.XSHG,-3.51081709742,0.0314484488341,0.930253092652,首钢股份,中国铝业,黑色金属冶炼和压延加工业,有色金属冶炼和压延加工业
810,000959.XSHE,601601.XSHG,-3.72526795008,0.0169988726958,0.898305258982,首钢股份,中国太保,黑色金属冶炼和压延加工业,保险业
811,000961.XSHE,001979.XSHE,-3.35200181194,0.0479682895806,0.884272705718,中南建设,招商蛇口,房地产业,房地产业
812,000961.XSHE,600637.XSHG,-3.38266457193,0.0443127186471,0.719926058963,中南建设,东方明珠,房地产业,电信、广播电视和卫星传输服务
813,000963.XSHE,300003.XSHE,-4.82467300288,0.000341331471927,0.962785090071,华东医药,乐普医疗,零售业,专用设备制造业
814,000963.XSHE,300408.XSHE,-3.50642808187,0.0318297918112,0.826819668897,华东医药,三环集团,零售业,计算机、通信和其他电子设备制造业
815,000963.XSHE,601318.XSHG,-3.74430975471,0.0160556003833,-0.737688948916,华东医药,中国平安,零售业,保险业
816,000963.XSHE,601601.XSHG,-3.50584575347,0.0318806819448,-0.784159798451,华东医药,中国太保,零售业,保险业
817,000963.XSHE,601898.XSHG,-3.49323216758,0.0330000760834,-0.792826150356,华东医药,中煤能源,零售业,煤炭开采和洗选业
818,000983.XSHE,002508.XSHE,-4.45401181637,0.0014559865596,0.955173389241,西山煤电,老板电器,煤炭开采和洗选业,电气机械和器材制造业
819,000983.XSHE,002736.XSHE,-3.49722053241,0.0326425786451,0.840584170238,西山煤电,国信证券,煤炭开采和洗选业,资本市场服务
820,000983.XSHE,002797.XSHE,-3.72211182106,0.0171598267793,0.925692587793,西山煤电,第一创业,煤炭开采和洗选业,资本市场服务
821,000983.XSHE,600025.XSHG,-4.05938548575,0.00589837358301,0.607945231271,西山煤电,华能水电,煤炭开采和洗选业,电力、热力生产和供应业
822,000983.XSHE,600176.XSHG,-3.73975725328,0.0162768320195,0.862915062193,西山煤电,中国巨石,煤炭开采和洗选业,非金属矿物制品业
823,000983.XSHE,600188.XSHG,-3.62948114742,0.0225168750492,0.895190088945,西山煤电,兖州煤业,煤炭开采和洗选业,煤炭开采和洗选业
824,000983.XSHE,600271.XSHG,-3.64017458515,0.0218321899732,-0.844029779646,西山煤电,航天信息,煤炭开采和洗选业,计算机、通信和其他电子设备制造业
825,000983.XSHE,600369.XSHG,-3.44212531731,0.0378824082795,0.890492359929,西山煤电,西南证券,煤炭开采和洗选业,资本市场服务
826,000983.XSHE,600383.XSHG,-3.38484881032,0.0440613924321,0.923806640294,西山煤电,金地集团,煤炭开采和洗选业,房地产业
827,000983.XSHE,600390.XSHG,-3.41660886042,0.0405389401134,0.90338807673,西山煤电,五矿资本,煤炭开采和洗选业,其他金融业
828,000983.XSHE,600837.XSHG,-3.44981214487,0.0371113859419,0.92267978277,西山煤电,海通证券,煤炭开采和洗选业,资本市场服务
829,000983.XSHE,600887.XSHG,-3.5450106895,0.0286084826561,0.867096409456,西山煤电,伊利股份,煤炭开采和洗选业,食品制造业
830,000983.XSHE,601099.XSHG,-3.95607466242,0.00828684604324,0.913242451157,西山煤电,太平洋,煤炭开采和洗选业,资本市场服务
831,000983.XSHE,601108.XSHG,-4.19585200186,0.00370097771177,0.922090088619,西山煤电,财通证券,煤炭开采和洗选业,资本市场服务
832,000983.XSHE,601555.XSHG,-3.74860344358,0.0158493724143,0.916957193601,西山煤电,东吴证券,煤炭开采和洗选业,资本市场服务
833,000983.XSHE,601628.XSHG,-3.34400803455,0.0489611860897,0.936979318243,西山煤电,中国人寿,煤炭开采和洗选业,保险业
834,000983.XSHE,601668.XSHG,-4.01098522268,0.00692649750852,0.927989859432,西山煤电,中国建筑,煤炭开采和洗选业,土木工程建筑业
835,000983.XSHE,601878.XSHG,-3.44926380084,0.0371659464438,0.922171821917,西山煤电,浙商证券,煤炭开采和洗选业,资本市场服务
836,001965.XSHE,600025.XSHG,-5.04664431186,0.00013501550387,0.735868945831,招商公路,华能水电,道路运输业,电力、热力生产和供应业
837,001979.XSHE,002153.XSHE,-3.63008937412,0.0224774382078,-0.707430390172,招商蛇口,石基信息,房地产业,软件和信息技术服务业
838,001979.XSHE,002736.XSHE,-3.54390469976,0.0286967886364,0.73701816919,招商蛇口,国信证券,房地产业,资本市场服务
839,001979.XSHE,600011.XSHG,-3.50657746631,0.0318167481198,-0.643048258841,招商蛇口,华能国际,房地产业,电力、热力生产和供应业
840,001979.XSHE,600030.XSHG,-3.6955100992,0.0185703551379,0.869692694949,招商蛇口,中信证券,房地产业,资本市场服务
841,001979.XSHE,600682.XSHG,-3.43364474229,0.0387486191562,0.747312630766,招商蛇口,南京新百,房地产业,零售业
842,001979.XSHE,600999.XSHG,-3.37092078844,0.0456844947286,0.748618584525,招商蛇口,招商证券,房地产业,资本市场服务
843,002007.XSHE,002555.XSHE,-3.55928902219,0.0274891595765,-0.814649929066,华兰生物,三七互娱,医药制造业,互联网和相关服务
844,002007.XSHE,300072.XSHE,-3.43335844413,0.0387781494419,-0.776163115859,华兰生物,三聚环保,医药制造业,化学原料和化学制品制造业
845,002007.XSHE,300122.XSHE,-3.81761580033,0.0128402214433,0.900202241768,华兰生物,智飞生物,医药制造业,医药制造业
846,002007.XSHE,600010.XSHG,-3.5511475959,0.0281227021811,-0.827203174982,华兰生物,包钢股份,医药制造业,黑色金属冶炼和压延加工业
847,002007.XSHE,600068.XSHG,-3.90813439254,0.00966599424936,-0.779495130824,华兰生物,葛洲坝,医药制造业,土木工程建筑业
848,002007.XSHE,600271.XSHG,-3.47377195358,0.0347923567711,0.828787328757,华兰生物,航天信息,医药制造业,计算机、通信和其他电子设备制造业
849,002007.XSHE,600340.XSHG,-3.35354228071,0.0477788731043,-0.746512076636,华兰生物,华夏幸福,医药制造业,房地产业
850,002007.XSHE,600663.XSHG,-3.33988386766,0.0494800306225,-0.785995538832,华兰生物,陆家嘴,医药制造业,房地产业
851,002007.XSHE,601360.XSHG,-3.51599136197,0.031003875848,-0.81209619128,华兰生物,三六零,医药制造业,互联网和相关服务
852,002007.XSHE,601668.XSHG,-3.47045533927,0.0351058783431,-0.772028563271,华兰生物,中国建筑,医药制造业,土木工程建筑业
853,002007.XSHE,601669.XSHG,-3.79218559542,0.0138844510979,-0.846156756171,华兰生物,中国电建,医药制造业,土木工程建筑业
854,002007.XSHE,601992.XSHG,-3.45584641194,0.0365154128185,-0.779063621261,华兰生物,金隅集团,医药制造业,非金属矿物制品业
855,002007.XSHE,603288.XSHG,-3.59044025049,0.0251767750838,0.878292185599,华兰生物,海天味业,医药制造业,食品制造业
856,002008.XSHE,002294.XSHE,-3.66939831109,0.0200523869726,0.868460420937,大族激光,信立泰,专用设备制造业,医药制造业
857,002008.XSHE,002460.XSHE,-3.43395618384,0.0387165168785,0.823132081861,大族激光,赣锋锂业,专用设备制造业,有色金属冶炼和压延加工业
858,002008.XSHE,002466.XSHE,-4.03458696565,0.00640646422809,0.878564135108,大族激光,天齐锂业,专用设备制造业,有色金属冶炼和压延加工业
859,002008.XSHE,002572.XSHE,-3.50853477994,0.0316462620674,0.833905990789,大族激光,索菲亚,专用设备制造业,家具制造业
860,002008.XSHE,600196.XSHG,-3.64237795907,0.0216933765161,0.888070601973,大族激光,复星医药,专用设备制造业,医药制造业
861,002008.XSHE,600221.XSHG,-3.72211614384,0.0171596054185,0.82989703303,大族激光,海航控股,专用设备制造业,航空运输业
862,002008.XSHE,600977.XSHG,-4.05336583385,0.00601823198945,0.879930973557,大族激光,中国电影,专用设备制造业,广播、电视、电影和影视录音制作业
863,002008.XSHE,601198.XSHG,-3.73549607476,0.0164863286362,0.787063261628,大族激光,东兴证券,专用设备制造业,资本市场服务
864,002008.XSHE,601633.XSHG,-3.36091715009,0.0468805954858,0.799491171511,大族激光,长城汽车,专用设备制造业,汽车制造业
865,002008.XSHE,603833.XSHG,-3.51483989975,0.0311023440638,0.847010692352,大族激光,欧派家居,专用设备制造业,家具制造业
866,002008.XSHE,603858.XSHG,-3.55177264699,0.0280736233725,0.857169929103,大族激光,步长制药,专用设备制造业,医药制造业
867,002024.XSHE,600085.XSHG,-3.89199278186,0.0101746220408,0.794249789137,苏宁易购,同仁堂,零售业,医药制造业
868,002024.XSHE,600104.XSHG,-3.46981294533,0.0351668792758,0.65694036784,苏宁易购,上汽集团,零售业,汽车制造业
869,002024.XSHE,600398.XSHG,-4.37426524488,0.00195593407249,0.666785506723,苏宁易购,海澜之家,零售业,纺织服装、服饰业
870,002024.XSHE,600518.XSHG,-4.54459256965,0.00103353474402,0.755984068184,苏宁易购,康美药业,零售业,医药制造业
871,002024.XSHE,600867.XSHG,-3.73645468071,0.0164389944091,0.730163160719,苏宁易购,通化东宝,零售业,医药制造业
872,002027.XSHE,600271.XSHG,-3.60458136535,0.0241836038744,-0.756905367701,分众传媒,航天信息,商务服务业,计算机、通信和其他电子设备制造业
873,002050.XSHE,002153.XSHE,-3.85162790725,0.0115526607804,-0.776838397435,三花智控,石基信息,通用设备制造业,软件和信息技术服务业
874,002050.XSHE,002385.XSHE,-3.46250610687,0.0358670490184,0.90944423507,三花智控,大北农,通用设备制造业,农副食品加工业
875,002050.XSHE,300433.XSHE,-3.4270778483,0.0394307277003,0.818344434422,三花智控,蓝思科技,通用设备制造业,计算机、通信和其他电子设备制造业
876,002050.XSHE,600066.XSHG,-3.44940045715,0.0371523427636,0.911204335073,三花智控,宇通客车,通用设备制造业,汽车制造业
