,pairs1,pairs2,residual,Pvalue,correlation
2997,600909.XSHG,601360.XSHG,-4.34684389801,0.00216179113846,0.907514063849
2998,600909.XSHG,601878.XSHG,-3.64335885377,0.0216318264664,0.984989296386
2999,600909.XSHG,601899.XSHG,-3.47350680644,0.0348173339738,0.902130830637
3000,600909.XSHG,601997.XSHG,-4.09945637901,0.00515417497236,0.945422684715
3001,600909.XSHG,603799.XSHG,-3.62084455211,0.0230833624826,0.769528824242
3002,600919.XSHG,600958.XSHG,-4.12014107756,0.00480442713663,0.981086024263
3003,600919.XSHG,600999.XSHG,-4.61869656541,0.000776361985467,0.976341446016
3004,600919.XSHG,601012.XSHG,-3.54923536683,0.0282733060634,0.907961785494
3005,600919.XSHG,601066.XSHG,-3.83583029237,0.0121356840778,-0.851029384354
3006,600919.XSHG,601111.XSHG,-4.31583085583,0.00241868078264,0.900036278691
3007,600919.XSHG,601138.XSHG,-4.41011106844,0.0017142005239,-0.85484064434
3008,600919.XSHG,601169.XSHG,-3.73870307833,0.0163284405868,0.975138607229
3009,600919.XSHG,601211.XSHG,-4.35015152277,0.00213593751575,0.972866052608
3010,600919.XSHG,601216.XSHG,-3.39133152207,0.0433224360399,0.909830326474
3011,600919.XSHG,601360.XSHG,-3.88872038009,0.010280605784,0.882034229681
3012,600919.XSHG,601899.XSHG,-3.90334250532,0.00981456066901,0.914359739171
3013,600919.XSHG,601997.XSHG,-3.5830132605,0.0257123223331,0.945948804913
3014,600926.XSHG,600958.XSHG,-4.20754907028,0.0035528937568,0.707309004522
3015,600926.XSHG,600999.XSHG,-4.20548205185,0.00357866016561,0.719787891817
3016,600926.XSHG,601009.XSHG,-4.41171223993,0.00170407927439,0.799394264187
3017,600926.XSHG,601088.XSHG,-4.33833887386,0.00222960536083,0.71512400404
3018,600926.XSHG,601108.XSHG,-3.73442480651,0.0165393674891,0.671853649811
3019,600926.XSHG,601155.XSHG,-3.96593740697,0.00802607871548,0.608825291934
3020,600926.XSHG,601166.XSHG,-4.22676544855,0.00332137083464,0.758105865447
3021,600926.XSHG,601169.XSHG,-4.10353306963,0.00508346323915,0.736382140277
3022,600926.XSHG,601211.XSHG,-3.9714394462,0.00788383698553,0.794198517406
3023,600926.XSHG,601238.XSHG,-3.92167756555,0.009256927553,0.653692918947
3024,600926.XSHG,601288.XSHG,-3.88201005081,0.0105010231332,0.751868900566
3025,600926.XSHG,601328.XSHG,-4.01445393075,0.00684775204376,0.790718258791
3026,600926.XSHG,601336.XSHG,-3.59705858929,0.024707659525,0.727928458503
3027,600926.XSHG,601377.XSHG,-4.02855656257,0.00653586303786,0.681855484533
3028,600926.XSHG,601390.XSHG,-3.68723847091,0.0190291252869,0.654606895706
3029,600926.XSHG,601398.XSHG,-4.17469500853,0.00398327337592,0.785317328472
3030,600926.XSHG,601555.XSHG,-3.89368994712,0.0101200410251,0.732943755459
3031,600926.XSHG,601600.XSHG,-4.32626608399,0.00232925077655,0.727638501955
3032,600926.XSHG,601601.XSHG,-3.85424860648,0.0114583895055,0.673104957121
3033,600926.XSHG,601611.XSHG,-3.92198999844,0.00924767647138,0.605442198783
3034,600926.XSHG,601618.XSHG,-4.12022851653,0.00480299573122,0.776162530726
3035,600926.XSHG,601628.XSHG,-4.2436027847,0.00312998872633,0.809230872376
3036,600926.XSHG,601668.XSHG,-4.38951664493,0.00184945713898,0.828488282051
3037,600926.XSHG,601669.XSHG,-3.98248470906,0.0076051198374,0.629840948015
3038,600926.XSHG,601688.XSHG,-3.81151705818,0.0130840968108,0.754783741635
3039,600926.XSHG,601766.XSHG,-4.13460721272,0.00457283126504,0.758866852211
3040,600926.XSHG,601788.XSHG,-4.14866260456,0.00435761352697,0.746532943676
3041,600926.XSHG,601800.XSHG,-4.08298610016,0.00544906245062,0.645897975787
3042,600926.XSHG,601818.XSHG,-3.83257945827,0.0122588517516,0.749182507352
3043,600926.XSHG,601828.XSHG,-4.10472866452,0.00506289331209,0.713689884472
3044,600926.XSHG,601878.XSHG,-3.91450310968,0.00947165594442,0.69011266189
3045,600926.XSHG,601881.XSHG,-3.90288521897,0.00982884446395,0.67123147834
3046,600926.XSHG,601898.XSHG,-3.76274482782,0.015186535518,0.784250643926
3047,600926.XSHG,601899.XSHG,-4.35436312409,0.00210343235146,0.633192728117
3048,600926.XSHG,601919.XSHG,-4.18603498356,0.00382960383492,0.659781145
3049,600926.XSHG,601933.XSHG,-3.96149809043,0.00814252501934,0.674178177093
3050,600926.XSHG,601939.XSHG,-4.1780702693,0.00393695495865,0.811157444514
3051,600926.XSHG,601985.XSHG,-4.12775080658,0.00468129871383,0.689807475843
3052,600926.XSHG,601988.XSHG,-4.12107834826,0.00478910393483,0.791118152158
3053,600926.XSHG,601989.XSHG,-4.01757657196,0.00677755579114,0.672174240834
3054,600926.XSHG,601991.XSHG,-3.81444412976,0.0129665421086,0.687926337658
3055,600926.XSHG,601992.XSHG,-3.9003512332,0.00990833352082,0.66116033201
3056,600926.XSHG,601997.XSHG,-4.25841787082,0.00297003511175,0.6924802045
3057,600926.XSHG,601998.XSHG,-3.74598258589,0.0159749746553,0.826582489453
3058,600958.XSHG,601138.XSHG,-4.29191252826,0.00263575743396,-0.846102554213
3059,600958.XSHG,601169.XSHG,-3.81105938781,0.0131025625062,0.976435077507
3060,600958.XSHG,601555.XSHG,-3.81678445792,0.0128732260478,0.960234445907
3061,600958.XSHG,601989.XSHG,-3.41397599327,0.0408217102088,0.976471098453
3062,600958.XSHG,601997.XSHG,-4.10279369635,0.00509622202299,0.956264121822
3063,600977.XSHG,601198.XSHG,-3.42140027528,0.0400285448792,0.92363610388
3064,600977.XSHG,601633.XSHG,-3.46987973013,0.0351605333072,0.898373338895
3065,600977.XSHG,603833.XSHG,-3.49142422579,0.0331632214478,0.928555401945
3066,600998.XSHG,601229.XSHG,-3.45290488311,0.0368049175682,-0.729219285944
3067,600999.XSHG,601111.XSHG,-4.04990495435,0.00608813781089,0.904976278271
3068,600999.XSHG,601138.XSHG,-4.94019350331,0.000211759990572,-0.854889010091
3069,600999.XSHG,601360.XSHG,-3.94578781846,0.00856691731788,0.855986273594
3070,600999.XSHG,601555.XSHG,-3.73976890512,0.0162762623893,0.973077513619
3071,601009.XSHG,601066.XSHG,-4.31452043234,0.00243013262269,-0.728711553204
3072,601009.XSHG,601108.XSHG,-3.60147126183,0.02439908721,0.856877874529
3073,601009.XSHG,601360.XSHG,-5.08797245946,0.000113079893147,0.875113123858
3074,601009.XSHG,601555.XSHG,-3.7471705513,0.0159179344492,0.864678854522
3075,601009.XSHG,601600.XSHG,-4.8778402963,0.000274397639872,0.885505185568
3076,601009.XSHG,601618.XSHG,-3.78885286016,0.0140267228788,0.913229146718
3077,601009.XSHG,601628.XSHG,-4.67859923008,0.000613760532603,0.942842426683
3078,601009.XSHG,601668.XSHG,-3.77063070885,0.0148276153507,0.91459897769
3079,601009.XSHG,601766.XSHG,-3.45471784432,0.0366262586435,0.867577135812
3080,601009.XSHG,601899.XSHG,-3.7776848829,0.0145129095796,0.898138689063
3081,601009.XSHG,601933.XSHG,-3.34303334171,0.0490834018337,0.898434462986
3082,601009.XSHG,601985.XSHG,-3.71284121526,0.0176403528567,0.920537445167
3083,601009.XSHG,601997.XSHG,-3.45340079699,0.0367559748007,0.927584428757
3084,601009.XSHG,601998.XSHG,-6.53315054576,1.0571859288e-07,0.948155675143
3085,601012.XSHG,601066.XSHG,-3.8417430781,0.0119144755421,-0.863265825044
3086,601012.XSHG,601111.XSHG,-3.74154281032,0.016189744536,0.898248978179
3087,601012.XSHG,601155.XSHG,-3.34922146986,0.0483117302464,0.831105035741
3088,601012.XSHG,601377.XSHG,-3.87876795446,0.0106090214106,0.932992451772
3089,601012.XSHG,601555.XSHG,-3.47893868748,0.0343086581228,0.897642000486
3090,601012.XSHG,601881.XSHG,-3.41137423643,0.0411027567427,0.936138460735
3091,601018.XSHG,601108.XSHG,-4.1657979657,0.00410776664918,0.947046369948
3092,601018.XSHG,601155.XSHG,-3.51405908727,0.0311692671868,0.870963200255
3093,601018.XSHG,601212.XSHG,-3.67661901667,0.0196325929121,0.971563359209
3094,601018.XSHG,603993.XSHG,-4.29760169936,0.0025825532457,0.944820517039
3095,601088.XSHG,601288.XSHG,-3.55258032995,0.0280103129726,0.904369087824
3096,601088.XSHG,601328.XSHG,-4.06264976006,0.00583428734216,0.921260605319
3097,601088.XSHG,601818.XSHG,-3.62350413204,0.0229076171382,0.915883110162
3098,601088.XSHG,601939.XSHG,-3.60952470717,0.023844484259,0.899588551375
3099,601088.XSHG,601988.XSHG,-4.04815490099,0.00612376634822,0.925496035717
3100,601108.XSHG,601111.XSHG,-3.84712436527,0.0117162740382,0.889308465627
3101,601108.XSHG,601155.XSHG,-3.43018005577,0.0391072550819,0.920037965562
3102,601108.XSHG,601212.XSHG,-4.01197022252,0.00690405360974,0.967361739082
3103,601108.XSHG,601216.XSHG,-3.66376725719,0.0203851660638,0.932386000538
3104,601108.XSHG,601229.XSHG,-4.00987097253,0.00695196590245,-0.656382720432
3105,601108.XSHG,601333.XSHG,-3.53525306909,0.0293956394282,0.926074227494
3106,601108.XSHG,601360.XSHG,-4.08925503393,0.00533506035095,0.881717822721
3107,601108.XSHG,601611.XSHG,-4.25252685533,0.00303271539023,0.962578297942
3108,601108.XSHG,601633.XSHG,-4.55858598688,0.000979560761671,0.924461868741
3109,601108.XSHG,601669.XSHG,-3.41009351887,0.0412416948394,0.953894137137
3110,601108.XSHG,601919.XSHG,-4.0640393632,0.00580719802944,0.948613819553
3111,601108.XSHG,601997.XSHG,-4.5926840499,0.000858888839477,0.928115833756
3112,601108.XSHG,601998.XSHG,-3.84068871315,0.0119536568355,0.832262350654
3113,601108.XSHG,603799.XSHG,-5.07149270926,0.000121384299949,0.784652553856
3114,601108.XSHG,603986.XSHG,-4.16157090702,0.00416815269972,0.7603458101
3115,601108.XSHG,603993.XSHG,-4.55640976508,0.000987777692007,0.893660254145
3116,601111.XSHG,601138.XSHG,-3.33659097442,0.0498975391659,-0.777447849805
3117,601111.XSHG,601155.XSHG,-3.35276619406,0.0478742235923,0.898754571411
3118,601111.XSHG,601238.XSHG,-3.93760264137,0.00879581015083,0.914752168712
3119,601111.XSHG,601377.XSHG,-3.60806901727,0.0239439173073,0.929821694951
3120,601111.XSHG,601628.XSHG,-3.56598976467,0.0269769416277,0.859724869941
3121,601111.XSHG,601878.XSHG,-4.20508144448,0.00358367371886,0.933429015834
3122,601111.XSHG,601919.XSHG,-3.54747204745,0.0284127931763,0.936969502266
3123,601111.XSHG,601933.XSHG,-3.90795079926,0.00967164904488,0.911087971877
3124,601138.XSHG,601211.XSHG,-3.95930897597,0.00820050452165,-0.801558413943
3125,601138.XSHG,601212.XSHG,-3.76359363949,0.0151475382761,-0.827872279199
3126,601138.XSHG,601216.XSHG,-3.83858264391,0.0120322635046,-0.855821235716
3127,601138.XSHG,601238.XSHG,-3.4646003567,0.0356651778669,-0.775491540689
3128,601138.XSHG,601377.XSHG,-3.59939704842,0.0245437177573,-0.812734281038
3129,601138.XSHG,601555.XSHG,-3.33730765334,0.0498064249227,-0.774699020748
3130,601138.XSHG,601688.XSHG,-3.7367862528,0.0164226497815,-0.759706493851
3131,601138.XSHG,601766.XSHG,-4.00157870355,0.00714417482905,-0.82354028532
3132,601138.XSHG,601878.XSHG,-3.70268615418,0.0181802072008,-0.823020580393
3133,601138.XSHG,601881.XSHG,-4.04752761447,0.00613658292059,-0.814345645744
3134,601138.XSHG,601933.XSHG,-3.4138693786,0.0408331952775,-0.831563825441
3135,601138.XSHG,601985.XSHG,-3.64517416853,0.0215183171076,-0.810395606779
3136,601138.XSHG,601989.XSHG,-4.16211601653,0.00416032016043,-0.870839742889
3137,601138.XSHG,601992.XSHG,-3.56361166416,0.0271577831597,-0.81591041261
3138,601138.XSHG,601997.XSHG,-3.33650069379,0.049909026622,-0.782521264251
3139,601155.XSHG,601212.XSHG,-3.77469482763,0.0146455771278,0.89103838562
3140,601155.XSHG,601216.XSHG,-4.71000962029,0.000541887940794,0.871817379584
3141,601155.XSHG,601229.XSHG,-3.53110883123,0.0297355128818,-0.605363188538
3142,601155.XSHG,601238.XSHG,-3.68531132263,0.0191374210341,0.880634105677
3143,601155.XSHG,601360.XSHG,-4.12113969624,0.00478810252713,0.828968897226
3144,601155.XSHG,601633.XSHG,-5.15170115621,8.57935905599e-05,0.903009048842
3145,601155.XSHG,601828.XSHG,-3.87855047336,0.0106163013219,0.887049645823
3146,601155.XSHG,601881.XSHG,-4.65013406803,0.000686559703338,0.903682560438
3147,601155.XSHG,601933.XSHG,-4.00539665883,0.00705508919145,0.86570210481
3148,601155.XSHG,601997.XSHG,-3.76605887085,0.0150347771144,0.898054546902
3149,601155.XSHG,603799.XSHG,-4.58583446786,0.000881949951678,0.762815358706
3150,601155.XSHG,603993.XSHG,-4.57244073603,0.000928730627966,0.870046671419
3151,601166.XSHG,601888.XSHG,-3.35466136825,0.0476416574743,-0.695940221163
3152,601166.XSHG,601898.XSHG,-4.53676804341,0.00106491513436,0.920906313056
3153,601166.XSHG,601939.XSHG,-3.49825227279,0.0325506352848,0.936579954556
3154,601166.XSHG,601988.XSHG,-3.45399369507,0.0366975323984,0.950985882471
3155,601166.XSHG,601991.XSHG,-3.36562032669,0.0463150644965,0.903209567763
3156,601166.XSHG,603288.XSHG,-3.69372587913,0.0186684878755,-0.768969285898
3157,601169.XSHG,601766.XSHG,-3.59557806731,0.0248119413674,0.948998310058
3158,601169.XSHG,601899.XSHG,-4.12327922722,0.00475329729216,0.927925576435
3159,601169.XSHG,601997.XSHG,-3.35121243879,0.0480655910935,0.939112390421
3160,601186.XSHG,603156.XSHG,-3.4221481896,0.0399493622868,-0.661271599488
3161,601186.XSHG,603260.XSHG,-3.76505251412,0.0150807188115,-0.619573477786
3162,601198.XSHG,601229.XSHG,-3.44072654228,0.0380241493479,-0.704826959479
3163,601198.XSHG,603833.XSHG,-4.07175897777,0.00565877724214,0.932281995094
3164,601198.XSHG,603858.XSHG,-3.58638446479,0.0254680280585,0.934818550013
3165,601211.XSHG,601216.XSHG,-3.38058489809,0.044553118958,0.874818410212
3166,601211.XSHG,601360.XSHG,-4.18282178289,0.00387258566303,0.829075627806
3167,601211.XSHG,601377.XSHG,-3.40806003423,0.041463102302,0.954802896324
3168,601211.XSHG,601878.XSHG,-3.36955205046,0.045846641413,0.95498846351
3169,601211.XSHG,601899.XSHG,-3.94403758248,0.00861540692445,0.877539461423
3170,601211.XSHG,601997.XSHG,-3.79503120837,0.0137639852988,0.914484071948
3171,601211.XSHG,601998.XSHG,-3.35621779883,0.0474513588527,0.874452972434
3172,601211.XSHG,603288.XSHG,-3.46055956913,0.0360555450363,-0.682044844818
3173,601212.XSHG,601216.XSHG,-4.36485541787,0.00202443450938,0.973903315433
3174,601212.XSHG,601899.XSHG,-3.78942676591,0.0140021318656,0.893033608573
3175,601212.XSHG,601997.XSHG,-3.52394836953,0.0303306525408,0.927757338934
3176,601212.XSHG,603993.XSHG,-3.71884031921,0.0173280731943,0.906797356531
3177,601216.XSHG,601611.XSHG,-3.50536529782,0.0319227213763,0.919562342879
3178,601216.XSHG,601878.XSHG,-4.1306333143,0.00463541507059,0.951490796
3179,601216.XSHG,601881.XSHG,-3.53299462919,0.0295804430102,0.95712702113
3180,601216.XSHG,601997.XSHG,-3.43335794521,0.0387782009202,0.923685023145
3181,601225.XSHG,601390.XSHG,-3.61992763517,0.0231442222047,0.744958536862
3182,601228.XSHG,601828.XSHG,-3.44623113092,0.0374689188043,0.893108415528
3183,601228.XSHG,603799.XSHG,-3.50373480566,0.032065739266,0.841572432711
3184,601228.XSHG,603833.XSHG,-3.70011756296,0.0183190249568,0.908228474589
3185,601229.XSHG,601333.XSHG,-3.82971987852,0.0123681118657,-0.722016135856
3186,601229.XSHG,601611.XSHG,-3.38268766303,0.0443100554875,-0.645290837077
3187,601229.XSHG,601633.XSHG,-3.60322714781,0.0242772280839,-0.776206688692
3188,601229.XSHG,603799.XSHG,-4.8069689845,0.000366861590301,-0.82509790063
3189,601229.XSHG,603833.XSHG,-4.10853536436,0.00499790366163,-0.794875880952
3190,601229.XSHG,603858.XSHG,-3.81161940708,0.0130799704801,-0.754250714813
3191,601229.XSHG,603986.XSHG,-4.11840272892,0.0048329653136,-0.794163074969
3192,601229.XSHG,603993.XSHG,-4.3115148092,0.00245658832307,-0.807451790213
3193,601238.XSHG,601360.XSHG,-3.95091732541,0.00842621498804,0.891410340499
3194,601238.XSHG,601899.XSHG,-3.67006451079,0.0200133311193,0.938115923383
3195,601238.XSHG,601933.XSHG,-4.40129829101,0.00177091413742,0.962667701053
3196,601238.XSHG,601997.XSHG,-3.54154306315,0.0288861301,0.920767251216
3197,601288.XSHG,601318.XSHG,-3.43103199131,0.0390188126573,0.878928095534
3198,601288.XSHG,601336.XSHG,-3.87454478357,0.0107511862297,0.911543639612
3199,601288.XSHG,601600.XSHG,-3.37748051861,0.0449139844351,0.824785157138
3200,601288.XSHG,601601.XSHG,-3.49928649782,0.0324586911694,0.862315337374
3201,601288.XSHG,601818.XSHG,-3.76132336127,0.015252040543,0.9586502766
3202,601288.XSHG,601888.XSHG,-3.53128773669,0.029720771698,-0.618659069093
3203,601288.XSHG,601898.XSHG,-4.32146913725,0.00236997413685,0.922483239181
3204,601288.XSHG,601939.XSHG,-3.42878680123,0.0392522559152,0.942616045086
3205,601288.XSHG,601991.XSHG,-3.50671958386,0.0318043431626,0.844901529874
3206,601288.XSHG,603156.XSHG,-3.44650798934,0.037441173979,-0.667988796876
3207,601288.XSHG,603288.XSHG,-3.52600930741,0.0301583266029,-0.619240010932
3208,601318.XSHG,601818.XSHG,-3.98502232943,0.00754235305464,0.886863563471
3209,601318.XSHG,601898.XSHG,-4.41762539644,0.00166718050172,0.849681001757
3210,601318.XSHG,601899.XSHG,-3.61680473581,0.0233525447455,0.691806600148
3211,601318.XSHG,601991.XSHG,-3.83867298171,0.0120288823428,0.840501577447
3212,601328.XSHG,601360.XSHG,-3.40676265361,0.0416048800699,0.784246658608
3213,601328.XSHG,601398.XSHG,-3.54414888556,0.02867727199,0.945984691399
3214,601328.XSHG,601888.XSHG,-3.56758900118,0.026855910273,-0.684527955414
3215,601328.XSHG,601898.XSHG,-3.72908275255,0.0168060965516,0.880606085159
3216,601328.XSHG,601899.XSHG,-3.77537881572,0.0146151348297,0.85269985817
3217,601328.XSHG,601939.XSHG,-3.33931660458,0.0495517485879,0.949204694968
3218,601328.XSHG,601991.XSHG,-3.39328507898,0.0431017851605,0.873360123714
3219,601328.XSHG,603288.XSHG,-3.90470212378,0.00977220123485,-0.736543938399
3220,601333.XSHG,603799.XSHG,-4.2598451397,0.00295502952868,0.880042523115
3221,601333.XSHG,603833.XSHG,-3.43550715781,0.0385569801316,0.918822245482
3222,601333.XSHG,603986.XSHG,-3.39888119273,0.0424748872322,0.831559739315
3223,601336.XSHG,601601.XSHG,-4.41580803333,0.00167844125507,0.874450193396
3224,601336.XSHG,601898.XSHG,-4.1268480461,0.00469575376837,0.890683644772
3225,601336.XSHG,603156.XSHG,-3.77324925392,0.0147100994634,-0.681991365689
3226,601360.XSHG,601555.XSHG,-3.60621069009,0.0240713731243,0.852896965033
3227,601360.XSHG,601628.XSHG,-3.45684217482,0.036417845625,0.868553437315
3228,601360.XSHG,601668.XSHG,-3.91460351791,0.00946862025153,0.822035758917
3229,601360.XSHG,601669.XSHG,-3.55649334969,0.0277053180433,0.928341975705
3230,601360.XSHG,601878.XSHG,-3.34775273338,0.0484939727259,0.895415403271
3231,601360.XSHG,601899.XSHG,-3.98645368917,0.00750715539984,0.929656005127
3232,601360.XSHG,601933.XSHG,-3.92883884352,0.0090469538227,0.908482458921
3233,601360.XSHG,601985.XSHG,-3.6235083352,0.0229073403116,0.917525844313
3234,601360.XSHG,601992.XSHG,-4.0552394886,0.00598069069005,0.899759935688
3235,601360.XSHG,601997.XSHG,-5.83026254344,3.73834608535e-06,0.936780521222
3236,601360.XSHG,601998.XSHG,-3.37375708043,0.045350007852,0.836037275767
3237,601360.XSHG,603993.XSHG,-3.42142986323,0.0400254098729,0.801629550036
3238,601390.XSHG,601600.XSHG,-3.59069884671,0.0251583024993,0.68496381816
3239,601390.XSHG,601618.XSHG,-3.71951811251,0.0172930974745,0.632487569015
3240,601390.XSHG,601818.XSHG,-4.11514550003,0.00488685498577,0.721083363875
3241,601390.XSHG,601857.XSHG,-3.46934917327,0.0352109741142,0.613451179786
3242,601390.XSHG,601988.XSHG,-3.70465234556,0.0180745681888,0.748627981669
3243,601398.XSHG,601600.XSHG,-5.03838754666,0.000139859761364,0.925175299407
3244,601398.XSHG,601618.XSHG,-3.65552969399,0.0208806351186,0.913471748765
3245,601398.XSHG,601898.XSHG,-3.70370534653,0.0181253810913,0.889106690181
3246,601398.XSHG,601899.XSHG,-3.94865493572,0.00848801437898,0.868362044478
3247,601398.XSHG,601939.XSHG,-4.21009227438,0.00352142499234,0.991297332238
3248,601398.XSHG,601985.XSHG,-3.38075707554,0.0445331750349,0.892717032227
3249,601398.XSHG,601991.XSHG,-3.64768260381,0.0213623186513,0.894815843298
3250,601398.XSHG,601997.XSHG,-3.53125294535,0.0297236378942,0.871428407386
3251,601398.XSHG,603288.XSHG,-3.63103709867,0.0224161078717,-0.738468567309
3252,601555.XSHG,601899.XSHG,-4.473927752,0.00135121740504,0.877151623254
3253,601555.XSHG,601997.XSHG,-3.81954036758,0.0127641030815,0.926437311952
3254,601555.XSHG,603259.XSHG,-3.43048148604,0.0390759433496,-0.748581601109
3255,601600.XSHG,601601.XSHG,-3.49591441916,0.0327592886589,0.731705060893
3256,601600.XSHG,601628.XSHG,-4.02780597623,0.00655213333088,0.876229722558
3257,601600.XSHG,601668.XSHG,-4.23985654012,0.00317167173386,0.877806806865
3258,601600.XSHG,601899.XSHG,-4.04959757247,0.00609438202443,0.844737408287
3259,601600.XSHG,601939.XSHG,-4.14941518957,0.00434635511418,0.911546572564
3260,601600.XSHG,601988.XSHG,-4.09558196485,0.00522220654042,0.922278706393
3261,601600.XSHG,601991.XSHG,-3.6182594283,0.0232553042172,0.815391091305
3262,601600.XSHG,601992.XSHG,-3.36807709831,0.0460219041702,0.821619222913
3263,601600.XSHG,601997.XSHG,-4.00085227447,0.00716123937678,0.868936939704
